application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN988326,Applicant Joshi,49,F,17738,137000,Personal Loan,Business Owner,654,4,12,9.53,Axis Bank,2/3/2024,Pending,NA,Hyderabad
LN279918,Applicant Singh,47,M,19946,117000,Medical Emergency Loan,,569,2,84,21.07,Canara Bank,3/2/2024,Rejected,NA,Mumbai
LN113880,Applicant Mehta,48,M,79634,401000,Car Loan,Salaried,712,3,240,10.85,Federal Bank,3/2/2024,Approved,No,chennai
LN848061,Applicant Verma,59,F,483082,5101000,Education Loan,Homemaker,785,2,48,14.29,IDFC First Bank,2/4/2024,Approved,No,pune
LN962458,Applicant Joshi,38,M,45422,433000,Gold Loan,freelancer,400,1,240,20.73,Punjab National Bank,4/2/2024,Rejected,NA,mumbai
LN265596,Applicant Verma,35,F,66185,361000,car loan,Business Owner,349,4,24,9.43,SBI,4/2/2024,Rejected,NA,New Delhi
LN774475,Applicant Singh,36,Other,179239,1138000,Gold Loan,,819,0,240,,Federal Bank,2/4/2024,Approved,No,New Delhi
LN861836,Applicant Yadav,43,M,25049,223000,Personal Loan,Homemaker,564,1,12,23.02,Canara Bank,5/2/2024,Approved,Yes,Jaipur
LN161684,Applicant Joshi,50,M,456794,4619000,Two Wheeler Loan,Govt Employee,684,,48,15,Federal Bank,5/2/2024,Approved,No,Ahmedabad
LN452743,Applicant Gupta,56,F,27706,245000,Loan Against Property,,641,3,60,11.46,Axis Bank,2/5/2024,Approved,No,Hyderabad
LN982406,Applicant Kumar,55,M,257691,1909000,Home Loan,Business Owner,558,2,24,23.06,Yes Bank,6/2/2024,Pending,NA,Jaipur
LN265788,Applicant Joshi,48,F,24865,287000,Car Loan,Self-Employed,338,0,84,8.39,SBI,6/2/2024,Rejected,NA,New Delhi
LN935417,Applicant Yadav,23,M,434341,4231000,Medical Emergency Loan,SALARIED,395,3,180,12.64,Axis Bank,2/6/2024,Rejected,NA,chennai
LN669379,Applicant Joshi,36,F,16324,52000,Car Loan,Self-Employed,632,4,24,20.99,ICICI Bank,6/2/2024,Approved,No,Pune
LN258818,Applicant Singh,35,M,15417,117000,Two Wheeler Loan,Self Employed,872,4,240,10.04,HDFC Bank,7/2/2024,Approved,Yes,Pune
LN296976,Applicant Gupta,39,F,22027,134000,Two Wheeler Loan,,760,2,24,8.89,Yes Bank,2/7/2024,Approved,No,New Delhi
LN521807,Applicant Mehta,30,F,28526,284000,car loan,Self-Employed,627,1,12,15.06,Canara Bank,7/2/2024,Rejected,NA,Bengaluru
LN443954,Applicant Mehta,24,M,74460,182000,Two Wheeler Loan,freelancer,757,3,84,12.97,IDFC First Bank,8/2/2024,Approved,No,Pune
LN920158,Applicant Patel,42,F,48088,294000,Home Loan,Self-Employed,402,1,60,20.65,Yes Bank,2/8/2024,Rejected,NA,mumbai
LN321441,Applicant Gupta,38,M,25966,135000,Car Loan,Salaried,650,2,36,13.06,Punjab National Bank,8/2/2024,Approved,No,pune
LN424084,Applicant Gupta,42,M,37083,127000,Medical Emergency Loan,Govt Employee,577,3,36,,Canara Bank,8/2/2024,Rejected,NA,Mumbai
LN211245,Applicant Sharma,62,M,394900,2286000,personal loan,Retired,434,4,180,16.74,Canara Bank,2/9/2024,Rejected,NA,Kolkata
LN844143,Applicant Singh,36,M,71323,623000,Personal Loan,Govt Employee,774,4,48,17.35,Kotak Mahindra,9/2/2024,Approved,No,Jaipur
LN623888,Applicant Patel,23,F,293397,1648000,Gold Loan,Govt Employee,604,2,12,15.93,Federal Bank,9/2/2024,Approved,No,Ahmedabad
LN453891,Applicant Verma,64,M,59300,463000,car loan,Salaried,794,3,48,9.74,HDFC Bank,2/10/2024,Approved,No,Jaipur
LN664327,Applicant Mehta,55,F,420615,3335000,Medical Emergency Loan,Self-Employed,682,2,84,8.52,Kotak Mahindra,10/2/2024,Pending,NA,chennai
LN747144,Applicant Patel,61,F,41130,324000,Home Loan,Self-Employed,766,4,24,16.47,Punjab National Bank,10/2/2024,Approved,No,Kolkata
LN747646,Applicant Joshi,59,F,71125,519000,Education Loan,Government Employee,596,0,120,18.22,IDFC First Bank,2/10/2024,Approved,No,pune
LN464783,Applicant Gupta,36,F,159003,504000,Two Wheeler Loan,Business Owner,414,1,12,19.47,Canara Bank,11/2/2024,Rejected,NA,Hyderabad
LN692239,Applicant Kumar,41,F,416907,1745000,car loan,Salaried,877,2,240,19.42,Federal Bank,11/2/2024,Approved,No,New Delhi
LN685456,Applicant Singh,41,M,315821,3158000,Loan Against Property,Retired,368,0,24,19.72,Yes Bank,2/11/2024,Rejected,NA,Lucknow
LN271298,Applicant Mehta,21,M,17612,124000,Loan Against Property,Self Employed,649,4,240,7.84,HDFC Bank,12/2/2024,Rejected,NA,New Delhi
LN164469,Applicant Reddy,50,F,70385,638000,Education Loan,Government Employee,786,2,12,11.19,Bank of Baroda,12/2/2024,Approved,No,pune
LN671540,Applicant Mehta,54,F,333113,2565000,Medical Emergency Loan,Freelancer,827,4,48,19.54,IndusInd Bank,2/12/2024,Approved,No,Jaipur
LN653691,Applicant Singh,59,M,59009,141000,Personal Loan,Freelancer,614,4,60,9.54,Yes Bank,12/2/2024,Pending,NA,Ahmedabad
LN931888,Applicant Gupta,43,F,142507,1420000,personal loan,,666,2,180,10.58,IndusInd Bank,13/02/2024,Rejected,NA,Bengaluru
LN251025,Applicant Mehta,54,F,63933,169000,Gold Loan,Self-Employed,817,0,60,18.38,Yes Bank,2/13/2024,Approved,No,mumbai
LN227569,Applicant Verma,50,M,78280,895000,Gold Loan,Business Owner,546,2,12,20.83,Axis Bank,13-02-2024,Rejected,NA,Kolkata
LN452543,Applicant Sharma,53,F,75648,314000,Home Loan,Salaried,563,4,12,10.18,Yes Bank,14/02/2024,Rejected,NA,New Delhi
LN568630,Applicant Reddy,36,F,22984,164000,Personal Loan,self-employed,547,3,24,16.59,Punjab National Bank,2/14/2024,Rejected,NA,New Delhi
LN841509,Applicant Joshi,61,M,25011,66000,HOME LOAN,Homemaker,757,4,240,10.49,Punjab National Bank,14-02-2024,Rejected,NA,Pune
LN630204,Applicant Singh,50,F,20530,225000,HOME LOAN,,776,2,12,10.94,Bank of Baroda,14/02/2024,Approved,No,New Delhi
LN269790,Applicant Sharma,23,F,21806,257000,HOME LOAN,Retired,398,0,36,15.45,Federal Bank,2/15/2024,Rejected,NA,Lucknow
LN863333,Applicant Mehta,22,F,38712,134000,Personal Loan,SALARIED,356,4,180,18.62,Yes Bank,15-02-2024,Approved,Yes,Pune
LN628608,Applicant Singh,46,F,60678,301000,Education Loan,Freelancer,757,0,12,16.97,Bank of Baroda,15/02/2024,Approved,No,New Delhi
LN840176,Applicant Patel,38,M,53150,115000,Two Wheeler Loan,Freelancer,872,0,48,9.02,Yes Bank,2/15/2024,Rejected,NA,chennai
LN559651,Applicant Reddy,22,F,21371,211000,HOME LOAN,Freelancer,623,1,180,12.21,HDFC Bank,16-02-2024,Approved,No,pune
LN394639,Applicant Mehta,60,M,26470,135000,HOME LOAN,Govt Employee,741,0,84,,Kotak Mahindra,16/02/2024,Approved,No,Hyderabad
LN612825,Applicant Gupta,23,M,76882,606000,car loan,Self Employed,432,4,84,17.86,SBI,2/16/2024,Rejected,NA,New Delhi
LN597566,Applicant Verma,37,M,27173,65000,Personal Loan,Homemaker,625,4,12,18.36,HDFC Bank,17-02-2024,Approved,No,New Delhi
LN870458,Applicant Reddy,44,F,26486,242000,Personal Loan,Business Owner,571,2,120,10.98,Punjab National Bank,17/02/2024,Pending,NA,Kolkata
LN256021,Applicant Joshi,22,M,33738,246000,personal loan,Self Employed,781,2,12,23.31,Kotak Mahindra,2/17/2024,Approved,No,Lucknow
LN775923,Applicant Singh,26,F,19018,176000,Loan Against Property,Homemaker,551,0,36,10.91,Canara Bank,17-02-2024,Rejected,NA,Bengaluru
LN599030,Applicant Gupta,60,F,23666,234000,personal loan,Freelancer,760,3,12,11.64,Federal Bank,18/02/2024,Approved,No,pune
LN821167,Applicant Gupta,46,M,21891,63000,Loan Against Property,freelancer,680,,180,15.92,SBI,2/18/2024,Approved,No,New Delhi
LN339621,Applicant Gupta,26,F,55592,433000,Medical Emergency Loan,Govt Employee,496,0,48,15.68,IndusInd Bank,18-02-2024,Rejected,NA,Chennai
LN889967,Applicant Gupta,32,M,490370,4168000,HOME LOAN,Self-Employed,851,2,60,8.04,Axis Bank,19/02/2024,Approved,No,New Delhi
LN776358,Applicant Patel,41,F,53171,381000,car loan,Self-Employed,597,4,12,19.77,SBI,2/19/2024,Rejected,NA,Bengaluru
LN736941,Applicant Kumar,36,M,42330,162000,Home Loan,Govt Employee,562,1,12,9.09,Federal Bank,19-02-2024,Rejected,NA,chennai
LN922274,Applicant Verma,26,Other,361590,3600000,Home Loan,Business Owner,671,2,12,8.39,IDFC First Bank,19/02/2024,Pending,NA,New Delhi
LN863616,Applicant Patel,54,M,288944,3460000,Home loan,Business Owner,311,1,36,15.87,Kotak Mahindra,2/20/2024,Rejected,NA,Mumbai
LN551376,Applicant Reddy,23,M,45398,531000,Two Wheeler Loan,Retired,837,4,84,8.3,Yes Bank,20-02-2024,Approved,No,Pune
LN829075,Applicant Verma,61,M,176468,1725000,Two Wheeler Loan,,569,3,60,10.81,IndusInd Bank,20/02/2024,Rejected,NA,chennai
LN394691,Applicant Gupta,39,M,236222,1460000,Home loan,Freelancer,642,0,120,,Bank of Baroda,2/21/2024,Approved,Yes,New Delhi
LN379324,Applicant Singh,49,M,89283,480000,personal loan,Business Owner,884,,12,17.45,ICICI Bank,21-02-2024,Approved,No,Pune
LN697990,Applicant Singh,52,M,54557,147000,car loan,Business Owner,683,3,180,20.42,Canara Bank,21/02/2024,Rejected,NA,Hyderabad
LN512134,Applicant Singh,30,F,64068,395000,Loan Against Property,self-employed,639,0,60,12.28,Federal Bank,2/21/2024,Rejected,NA,Lucknow
LN478023,Applicant Reddy,47,F,56745,202000,HOME LOAN,self-employed,593,0,84,15.27,HDFC Bank,22-02-2024,Approved,Yes,chennai
LN657992,Applicant Sharma,49,F,85744,390000,personal loan,,612,1,24,23.24,Axis Bank,22/02/2024,Approved,No,New Delhi
LN946229,Applicant Patel,33,M,33389,365000,Two Wheeler Loan,SALARIED,484,0,240,13.94,Federal Bank,2/22/2024,Rejected,NA,Bengaluru
LN227438,Applicant Reddy,40,M,60784,710000,HOME LOAN,Self-Employed,438,1,36,19.21,Bank of Baroda,23-02-2024,Rejected,NA,New Delhi
LN929571,Applicant Joshi,48,M,43547,500000,HOME LOAN,,387,0,60,11.98,Axis Bank,23/02/2024,Rejected,NA,Hyderabad
LN243865,Applicant Sharma,47,M,46393,182000,Car Loan,Self-Employed,706,0,180,,IndusInd Bank,2/23/2024,Approved,No,New Delhi
LN106097,Applicant Yadav,33,F,75648,833000,car loan,freelancer,619,2,12,20.78,ICICI Bank,23-02-2024,Rejected,NA,New Delhi
LN307480,Applicant Yadav,45,F,22858,78000,Education Loan,self-employed,385,3,48,22.58,SBI,24/02/2024,Approved,No,New Delhi
LN507787,Applicant Yadav,49,F,25406,180000,Business Loan,Retired,638,2,60,,Yes Bank,2/24/2024,Approved,No,chennai
LN460470,Applicant Patel,35,F,59430,501000,Loan Against Property,Government Employee,445,0,84,,IDFC First Bank,24-02-2024,Rejected,NA,Chennai
LN473349,Applicant Singh,50,M,43281,287000,car loan,SALARIED,303,1,36,,HDFC Bank,25/02/2024,Rejected,NA,Lucknow
LN201507,Applicant Kumar,58,F,44859,517000,Education Loan,Retired,425,0,48,20.93,IndusInd Bank,2/25/2024,Rejected,NA,Kolkata
LN542819,Applicant Patel,52,M,48880,261000,HOME LOAN,Govt Employee,793,4,36,17.89,Kotak Mahindra,25-02-2024,Approved,No,Bengaluru
LN231345,Applicant Mehta,27,M,19835,144000,Medical Emergency Loan,Self-Employed,861,4,48,14.34,IDFC First Bank,25/02/2024,Approved,No,chennai
LN455871,Applicant Reddy,55,F,20029,55000,personal loan,Homemaker,855,,120,8.1,Kotak Mahindra,2/26/2024,Approved,No,New Delhi
LN124741,Applicant Patel,53,F,18818,198000,HOME LOAN,self-employed,429,4,240,,Federal Bank,26-02-2024,Rejected,NA,chennai
LN548921,Applicant Sharma,32,M,21469,132000,Two Wheeler Loan,Retired,794,0,240,9.34,Kotak Mahindra,26/02/2024,Approved,No,pune
LN305096,Applicant Sharma,43,M,472095,4251000,Two Wheeler Loan,self-employed,738,4,60,15.62,Federal Bank,2/27/2024,Approved,No,pune
LN927056,Applicant Singh,25,M,221330,1953000,Gold Loan,Homemaker,368,3,84,21.15,Federal Bank,27-02-2024,Rejected,NA,New Delhi
LN288244,Applicant Gupta,63,M,47824,419000,HOME LOAN,,836,0,240,,Yes Bank,27/02/2024,Approved,No,New Delhi
LN945802,Applicant Singh,64,F,72652,514000,Car Loan,Retired,811,2,48,13.4,SBI,2/27/2024,Approved,No,Kolkata
LN244476,Applicant Yadav,51,M,63297,302000,Home loan,Self Employed,636,0,120,20.42,ICICI Bank,28-02-2024,Rejected,NA,Chennai
LN746772,Applicant Mehta,36,M,19312,159000,personal loan,Salaried,893,1,36,15.03,Federal Bank,28/02/2024,Approved,No,New Delhi
LN895560,Applicant Mehta,53,M,253921,2950000,Personal Loan,Govt Employee,655,3,240,18.53,ICICI Bank,2/28/2024,Approved,No,Jaipur
LN291466,Applicant Singh,21,F,64406,666000,Medical Emergency Loan,Government Employee,661,0,240,10.61,HDFC Bank,29-02-2024,Approved,No,Lucknow
LN550655,Applicant Yadav,42,F,19495,60000,HOME LOAN,self-employed,679,2,60,11.64,Bank of Baroda,29/02/2024,Rejected,NA,New Delhi
LN788698,Applicant Sharma,48,M,15728,35000,Home Loan,Self-Employed,739,1,48,,Kotak Mahindra,2/29/2024,Approved,No,Jaipur
LN976684,Applicant Joshi,25,M,217469,1520000,Two Wheeler Loan,Freelancer,792,1,240,9.35,SBI,29-02-2024,Approved,No,pune
LN941020,Applicant Sharma,24,F,22215,217000,Gold Loan,Government Employee,579,2,60,10.39,SBI,1/3/2024,Approved,Yes,Mumbai
LN565458,Applicant Kumar,21,M,37761,194000,HOME LOAN,Salaried,851,2,12,12.74,Axis Bank,3/1/2024,Approved,No,Bengaluru
LN486978,Applicant Joshi,35,M,17739,160000,Car Loan,Retired,821,,24,10.48,Canara Bank,1/3/2024,Approved,No,chennai
LN787093,Applicant Mehta,57,Other,53236,603000,Gold Loan,Homemaker,411,2,120,23.59,IndusInd Bank,2/3/2024,Rejected,NA,Jaipur
LN919966,Applicant Singh,59,M,18584,122000,Home Loan,Self Employed,705,4,36,,ICICI Bank,3/2/2024,Approved,No,Bengaluru
LN232698,Applicant Reddy,58,F,40526,180000,Education Loan,Self-Employed,509,3,12,23.25,Canara Bank,2/3/2024,Rejected,NA,Chennai
LN944608,Applicant Reddy,44,M,73006,816000,Home loan,Self Employed,423,2,240,21.47,Canara Bank,2/3/2024,Rejected,NA,pune
LN457680,Applicant Sharma,43,F,114964,773000,HOME LOAN,freelancer,564,4,48,12.99,Bank of Baroda,3/3/2024,Rejected,NA,chennai
LN941904,Applicant Gupta,27,M,403179,2451000,Loan Against Property,Business Owner,813,,36,,Federal Bank,3/3/2024,Approved,No,Pune
LN809222,Applicant Yadav,51,M,56526,313000,car loan,SALARIED,629,1,60,13.08,IDFC First Bank,3/3/2024,Rejected,NA,pune
LN592173,Applicant Mehta,27,M,25173,157000,Business Loan,SALARIED,673,0,12,19.1,SBI,3/4/2024,Approved,No,pune
LN999492,Applicant Reddy,33,F,474805,4148000,Personal Loan,Business Owner,711,0,12,13.47,IDFC First Bank,4/3/2024,Approved,No,New Delhi
LN702141,Applicant Patel,24,F,103705,657000,HOME LOAN,Salaried,707,4,12,15.19,IDFC First Bank,4/3/2024,Approved,No,Jaipur
LN747309,Applicant Patel,38,M,18506,97000,HOME LOAN,Homemaker,738,4,120,,Bank of Baroda,3/4/2024,Approved,No,Bengaluru
LN925034,Applicant Singh,60,F,29512,278000,Education Loan,Freelancer,669,2,120,,Axis Bank,5/3/2024,Rejected,NA,Hyderabad
LN294782,Applicant Yadav,39,M,56916,229000,Car Loan,SALARIED,674,2,240,18.87,SBI,5/3/2024,Approved,Yes,Pune
LN171160,Applicant Patel,36,M,251918,1013000,car loan,Homemaker,775,4,60,,IDFC First Bank,3/5/2024,Approved,No,Hyderabad
LN990778,Applicant Joshi,38,F,29832,267000,Car Loan,Freelancer,780,3,24,14.09,Canara Bank,6/3/2024,Approved,No,Chennai
LN987613,Applicant Sharma,36,M,435691,4648000,Medical Emergency Loan,Freelancer,828,2,240,12.8,ICICI Bank,6/3/2024,Approved,No,pune
LN759966,Applicant Patel,51,F,408768,1804000,Business Loan,Homemaker,645,0,48,23.83,Yes Bank,3/6/2024,Rejected,NA,Chennai
LN344738,Applicant Sharma,45,F,263467,1030000,Education Loan,salaried,684,2,60,15.83,Axis Bank,6/3/2024,Rejected,NA,New Delhi
LN447589,Applicant Joshi,22,F,98354,856000,Loan Against Property,SALARIED,508,2,12,11.16,SBI,7/3/2024,Rejected,NA,New Delhi
LN564146,Applicant Joshi,48,F,38502,316000,personal loan,Homemaker,330,3,24,16.86,Canara Bank,3/7/2024,Rejected,NA,chennai
LN835329,Applicant Reddy,36,M,41207,267000,Car Loan,Government Employee,697,4,180,15.24,Canara Bank,7/3/2024,Approved,No,Bengaluru
LN129659,Applicant Gupta,56,F,447003,1323000,Business Loan,Salaried,870,3,24,20.35,Bank of Baroda,7/3/2024,Rejected,NA,chennai
LN415851,Applicant Kumar,60,F,63536,185000,Medical Emergency Loan,self-employed,392,2,180,22.94,ICICI Bank,3/8/2024,Rejected,NA,mumbai
LN787231,Applicant Joshi,55,F,17931,175000,Education Loan,SALARIED,834,3,12,9.33,HDFC Bank,8/3/2024,Approved,No,mumbai
LN305990,Applicant Joshi,44,M,17047,111000,Education Loan,,431,2,240,23.69,Axis Bank,8/3/2024,Rejected,NA,chennai
LN898985,Applicant Reddy,55,F,15922,168000,Gold Loan,Salaried,361,3,240,10.22,HDFC Bank,3/9/2024,Rejected,NA,Mumbai
LN303763,Applicant Patel,50,M,71974,558000,Home loan,Freelancer,770,1,240,12.01,SBI,9/3/2024,Approved,No,chennai
LN837663,Applicant Singh,57,M,50421,413000,car loan,Business Owner,436,1,84,20.29,Federal Bank,9/3/2024,Rejected,NA,New Delhi
LN364342,Applicant Kumar,31,M,488189,5537000,Personal Loan,Retired,589,2,24,10.06,IndusInd Bank,3/9/2024,Pending,NA,Bengaluru
LN706778,Applicant Singh,54,F,65757,240000,Personal Loan,Business Owner,849,3,12,20.99,Kotak Mahindra,10/3/2024,Approved,No,chennai
LN847737,Applicant Verma,58,M,25176,187000,Business Loan,Govt Employee,605,2,84,18.61,ICICI Bank,10/3/2024,Approved,No,Chennai
LN282866,Applicant Verma,59,F,476846,1231000,Car Loan,Freelancer,822,3,48,20.79,ICICI Bank,3/10/2024,Approved,No,chennai
LN678661,Applicant Kumar,44,F,15395,86000,personal loan,freelancer,634,4,180,16.8,IDFC First Bank,11/3/2024,Approved,Yes,New Delhi
LN136499,Applicant Mehta,49,M,147155,512000,Business Loan,Freelancer,654,3,180,23.74,IndusInd Bank,11/3/2024,Rejected,NA,Bengaluru
LN119372,Applicant Reddy,24,F,25136,97000,car loan,self-employed,469,3,24,17.28,SBI,3/11/2024,Rejected,NA,Bengaluru
LN818609,Applicant Mehta,61,M,26637,302000,Medical Emergency Loan,Salaried,636,2,24,14.03,SBI,11/3/2024,Pending,NA,Lucknow
LN892906,Applicant Mehta,50,F,26794,217000,Personal Loan,Salaried,624,3,48,,ICICI Bank,12/3/2024,Rejected,NA,Mumbai
LN543129,Applicant Patel,34,M,186239,2034000,Home Loan,Homemaker,867,2,240,8.72,IDFC First Bank,3/12/2024,Approved,No,Mumbai
LN687480,Applicant Reddy,44,M,17645,114000,Loan Against Property,Govt Employee,738,2,84,15.99,Kotak Mahindra,12/3/2024,Approved,No,Lucknow
LN910218,Applicant Singh,58,M,28245,225000,personal loan,Business Owner,396,,120,17.93,Federal Bank,13/03/2024,Rejected,NA,Jaipur
LN520352,Applicant Verma,54,F,358432,832000,car loan,Govt Employee,781,2,36,13.2,SBI,3/13/2024,Approved,No,pune
LN559679,Applicant Kumar,56,M,243834,1632000,Car Loan,SALARIED,735,3,120,9.02,Kotak Mahindra,13-03-2024,Approved,No,Chennai
LN642816,Applicant Reddy,35,M,20115,154000,HOME LOAN,SALARIED,679,1,36,14.27,Kotak Mahindra,13/03/2024,Approved,No,Ahmedabad
LN720479,Applicant Kumar,55,M,191032,414000,Home Loan,Govt Employee,825,4,24,20.87,Punjab National Bank,3/14/2024,Rejected,NA,Bengaluru
LN789926,Applicant Reddy,49,F,26420,261000,car loan,freelancer,706,3,24,16.92,Canara Bank,14-03-2024,Rejected,NA,Kolkata
LN615422,Applicant Sharma,56,M,19199,95000,HOME LOAN,Government Employee,419,3,240,20.01,SBI,14/03/2024,Rejected,NA,chennai
LN978681,Applicant Verma,24,M,250492,1634000,Education Loan,,628,,120,,Federal Bank,3/15/2024,Rejected,NA,Kolkata
LN439142,Applicant Sharma,35,M,282440,2078000,Two Wheeler Loan,SALARIED,499,0,60,12.23,IndusInd Bank,15-03-2024,Rejected,NA,Chennai
LN533581,Applicant Sharma,31,F,46173,550000,Loan Against Property,Homemaker,565,1,36,11.68,IDFC First Bank,15/03/2024,Approved,No,Jaipur
LN153399,Applicant Mehta,35,F,16077,48000,Car Loan,salaried,768,3,180,20.55,IndusInd Bank,3/15/2024,Approved,No,Kolkata
LN376036,Applicant Verma,41,M,20881,158000,HOME LOAN,Self Employed,715,2,24,10.31,SBI,16-03-2024,Approved,No,Hyderabad
LN178549,Applicant Sharma,55,F,423701,3096000,Two Wheeler Loan,freelancer,618,1,36,16.83,Punjab National Bank,16/03/2024,Approved,No,Pune
LN982795,Applicant Joshi,43,M,37970,102000,Home Loan,Retired,706,1,60,23.28,Yes Bank,3/16/2024,Rejected,NA,Lucknow
LN706658,Applicant Kumar,30,M,21166,177000,Two Wheeler Loan,Freelancer,420,3,12,16.17,Punjab National Bank,17-03-2024,Rejected,NA,Mumbai
LN387537,Applicant Mehta,24,M,342420,1667000,Gold Loan,Freelancer,833,2,84,,Canara Bank,17/03/2024,Approved,No,Kolkata
LN748122,Applicant Patel,45,F,66935,203000,Home loan,,349,1,24,11.73,Canara Bank,3/17/2024,Rejected,NA,New Delhi
LN284804,Applicant Mehta,22,F,372575,1411000,Gold Loan,freelancer,711,4,120,8.46,HDFC Bank,17-03-2024,Approved,Yes,Bengaluru
LN958553,Applicant Reddy,58,M,56685,580000,Home loan,,862,2,120,13.25,Federal Bank,18/03/2024,Approved,No,New Delhi
LN261765,Applicant Sharma,39,M,20073,61000,Home Loan,Govt Employee,692,1,12,,IndusInd Bank,3/18/2024,Approved,No,New Delhi
LN923085,Applicant Yadav,44,F,71779,479000,Education Loan,Homemaker,715,1,48,18.06,Yes Bank,18-03-2024,Rejected,NA,New Delhi
LN341349,Applicant Gupta,28,M,87684,347000,car loan,SALARIED,555,2,12,16.35,SBI,19/03/2024,Approved,No,mumbai
LN184467,Applicant Mehta,26,M,102031,370000,Home loan,Freelancer,594,0,120,14.64,Kotak Mahindra,3/19/2024,Rejected,NA,mumbai
LN676472,Applicant Gupta,40,F,22186,90000,Education Loan,freelancer,409,2,60,23.76,Yes Bank,19-03-2024,Rejected,NA,Ahmedabad
LN995254,Applicant Gupta,34,M,363456,2518000,Gold Loan,,608,4,180,18.86,HDFC Bank,19/03/2024,Approved,No,New Delhi
LN850091,Applicant Singh,60,F,33040,145000,car loan,salaried,472,0,12,23.24,Yes Bank,3/20/2024,Rejected,NA,New Delhi
LN152891,Applicant Sharma,26,M,46967,139000,Gold Loan,Salaried,694,3,48,10.41,SBI,20-03-2024,Approved,No,Mumbai
LN248665,Applicant Yadav,32,M,277621,2780000,car loan,Salaried,776,0,240,23.99,Bank of Baroda,20/03/2024,Approved,No,New Delhi
LN984459,Applicant Sharma,61,F,26411,195000,Home loan,Salaried,744,4,12,19.1,IndusInd Bank,3/21/2024,Approved,Yes,Jaipur
LN354780,Applicant Joshi,27,F,391478,1397000,Education Loan,Self Employed,516,4,36,23.54,HDFC Bank,21-03-2024,Rejected,NA,Ahmedabad
LN571527,Applicant Joshi,50,F,16852,113000,Loan Against Property,,629,4,24,17.5,Canara Bank,21/03/2024,Approved,No,Jaipur
LN243583,Applicant Yadav,36,M,33712,90000,Loan Against Property,Self-Employed,776,1,240,,Kotak Mahindra,3/21/2024,Approved,No,Lucknow
LN382550,Applicant Kumar,28,M,18005,141000,HOME LOAN,Salaried,766,0,60,13.24,Punjab National Bank,22-03-2024,Approved,No,Bengaluru
LN287891,Applicant Kumar,34,M,132389,715000,Car Loan,,705,4,84,,Yes Bank,22/03/2024,Approved,No,Bengaluru
LN150136,Applicant Verma,40,F,17180,52000,car loan,Business Owner,780,0,180,10,Federal Bank,3/22/2024,Approved,No,New Delhi
LN950781,Applicant Reddy,48,F,66378,255000,Gold Loan,freelancer,703,0,240,23.97,Bank of Baroda,23-03-2024,Approved,No,New Delhi
LN407300,Applicant Mehta,26,F,29191,159000,Business Loan,self-employed,562,3,180,22.61,Axis Bank,23/03/2024,Rejected,NA,mumbai
LN111005,Applicant Sharma,50,M,26613,268000,Loan Against Property,Government Employee,417,3,180,22.38,ICICI Bank,3/23/2024,Rejected,NA,mumbai
LN586673,Applicant Verma,24,F,28807,108000,Home loan,Government Employee,652,3,12,7.53,HDFC Bank,23-03-2024,Pending,NA,New Delhi
LN245271,Applicant Yadav,56,M,364580,1129000,Education Loan,Homemaker,871,1,12,14.93,IDFC First Bank,24/03/2024,Approved,No,Bengaluru
LN602434,Applicant Joshi,23,M,28956,207000,car loan,Self Employed,690,1,180,20.4,SBI,3/24/2024,Approved,No,New Delhi
LN405583,Applicant Verma,30,F,21585,164000,Medical Emergency Loan,Government Employee,832,3,12,11.24,Axis Bank,24-03-2024,Approved,No,Lucknow
LN437407,Applicant Sharma,58,M,45229,131000,Business Loan,Govt Employee,432,4,60,14.43,Punjab National Bank,25/03/2024,Rejected,NA,New Delhi
LN634917,Applicant Reddy,47,M,50662,245000,Business Loan,Business Owner,596,2,48,10.88,ICICI Bank,3/25/2024,Approved,No,chennai
LN139122,Applicant Reddy,38,F,15466,72000,Gold Loan,freelancer,765,,60,18.93,ICICI Bank,25-03-2024,Approved,No,Lucknow
LN798239,Applicant Joshi,31,M,37491,145000,Two Wheeler Loan,Homemaker,595,2,180,19.12,Yes Bank,25/03/2024,Rejected,NA,Mumbai
LN826101,Applicant Gupta,56,M,227226,1172000,HOME LOAN,salaried,587,1,180,12.16,Canara Bank,3/26/2024,Approved,Yes,Lucknow
LN138392,Applicant Joshi,60,F,77614,184000,Two Wheeler Loan,,369,0,48,15.38,Kotak Mahindra,26-03-2024,Rejected,NA,Kolkata
LN754815,Applicant Reddy,55,M,23208,198000,Business Loan,SALARIED,533,4,180,14.95,HDFC Bank,26/03/2024,Rejected,NA,Kolkata
LN488698,Applicant Yadav,64,F,65196,775000,personal loan,Government Employee,751,1,60,20.34,Yes Bank,3/26/2024,Approved,No,Chennai
LN965018,Applicant Verma,33,M,270237,2254000,Business Loan,,763,0,48,18.64,IndusInd Bank,27-03-2024,Approved,No,Ahmedabad
LN843631,Applicant Patel,43,F,242993,1363000,personal loan,Government Employee,620,4,120,8.63,Federal Bank,27/03/2024,Approved,Yes,Ahmedabad
LN928377,Applicant Reddy,63,F,28949,251000,Education Loan,,519,,36,9.99,SBI,3/27/2024,Rejected,NA,Bengaluru
