application_id,applicant_name,applicant_age,gender,monthly_income,loan_amount_requested,loan_purpose,employment_type,credit_score,existing_loans_count,loan_tenure_months,interest_rate_pct,bank_name,application_date,approval_status,default_status,city
LN983681,Applicant Sharma,24,Male,67641,187000.0,car loan,salaried,798,2.0,60,13.38,IndusInd Bank,12/01/2024,Approved,No,mumbai
LN501468,Applicant Sharma,31,M,94743,480000.0,Business Loan,Business Owner,663,3.0,12,9.45,SBI,2024-01-12,Rejected,NA,Hyderabad
LN468721,Applicant Reddy,23,Male,68520,399000.0,Loan Against Property,Business Owner,568,3.0,60,16.77,Bank of Baroda,13-01-2024,Rejected,NA,Bengaluru
LN244461,Applicant Reddy,30,Female,70806,491000.0,Education Loan,Self Employed,673,1.0,120,21.32,Federal Bank,13/01/2024,Pending,NA,Delhi
LN726371,Applicant Singh,32,Male,205438,445000.0,Loan Against Property,Retired,494,4.0,36,14.26,Yes Bank,2024-01-13,Approved,Yes,Delhi
LN198182,Applicant Gupta,29,Male,35445,100000.0,Home loan,Salaried,809,1.0,120,11.22,Canara Bank,14-01-2024,Approved,No,Bengaluru
LN333350,Applicant Kumar,41,Female,20258,93000.0,Gold Loan,Salaried,620,4.0,84,12.53,Canara Bank,14/01/2024,Approved,No,Jaipur
LN383968,Applicant Kumar,54,female,28843,217000.0,HOME LOAN,Govt Employee,879,3.0,120,16.96,IndusInd Bank,2024-01-14,Approved,No,Pune
LN770579,Applicant Reddy,42,Female,18530,179000.0,Business Loan,Business Owner,718,2.0,240,,Punjab National Bank,14-01-2024,Approved,No,DELHI
LN719031,Applicant Sharma,38,Male,21371,189000.0,car loan,Government Employee,768,4.0,24,18.88,Bank of Baroda,15/01/2024,Approved,No,Kolkata
LN241983,Applicant Kumar,64,female,66397,509000.0,Home Loan,Salaried,796,3.0,24,23.05,Canara Bank,2024-01-15,Rejected,NA,delhi
LN719785,Applicant Sharma,26,M,187507,1120000.0,Business Loan,salaried,495,,12,22.08,IndusInd Bank,15-01-2024,Rejected,NA,delhi
LN234182,Applicant Joshi,45,Female,149286,1598000.0,Education Loan,Self-Employed,630,1.0,24,9.23,HDFC Bank,16/01/2024,Rejected,NA,Bengaluru
LN875042,Applicant Gupta,35,Male,188777,1245000.0,Gold Loan,Self Employed,729,1.0,36,19.11,Axis Bank,2024-01-16,Approved,No,Ahmedabad
LN747275,Applicant Joshi,21,M,239741,1197000.0,personal loan,Govt Employee,657,4.0,120,14.0,Axis Bank,16-01-2024,Approved,No,DELHI
LN877954,Applicant Gupta,60,Male,396364,3287000.0,Loan Against Property,Salaried,655,4.0,36,13.05,Axis Bank,16/01/2024,Rejected,NA,Lucknow
LN310500,Applicant Joshi,38,F,16291,145000.0,personal loan,Homemaker,681,4.0,180,15.35,SBI,2024-01-17,Approved,No,Ahmedabad
LN938918,Applicant Sharma,64,male,20811,125000.0,Education Loan,Salaried,623,1.0,36,20.14,IDFC First Bank,17-01-2024,Pending,NA,New Delhi
LN756381,Applicant Gupta,51,Female,39110,89000.0,Medical Emergency Loan,SALARIED,563,4.0,24,14.38,HDFC Bank,17/01/2024,Rejected,NA,Ahmedabad
LN143403,Applicant Yadav,40,Female,32396,95000.0,Car Loan,Salaried,559,3.0,48,21.05,IndusInd Bank,2024-01-18,Approved,No,Ahmedabad
LN439222,Applicant Singh,64,Male,23945,250000.0,personal loan,SALARIED,557,0.0,48,15.29,Canara Bank,18-01-2024,Approved,No,New Delhi
LN725598,Applicant Yadav,45,M,68663,176000.0,Education Loan,,688,0.0,60,,Yes Bank,18/01/2024,Rejected,NA,mumbai
LN948400,Applicant Sharma,53,M,61497,487000.0,Medical Emergency Loan,Retired,336,4.0,60,17.9,SBI,2024-01-18,Rejected,NA,Pune
LN532461,Applicant Singh,30,Female,37813,145000.0,Gold Loan,SALARIED,725,3.0,36,20.38,Canara Bank,19-01-2024,Approved,No,Bangalore
LN487298,Applicant Patel,49,Male,265165,1137000.0,HOME LOAN,Retired,729,3.0,12,,Federal Bank,19/01/2024,Approved,No,Bengaluru
LN101215,Applicant Patel,39,Female,26690,126000.0,Home loan,,878,3.0,180,,Yes Bank,2024-01-19,Approved,No,Mumbai
LN346080,Applicant Singh,48,Female,69825,166000.0,Home loan,Freelancer,555,2.0,24,18.06,ICICI Bank,20-01-2024,Rejected,NA,mumbai
LN576187,Applicant Sharma,47,Male,57696,218000.0,personal loan,Self Employed,389,3.0,60,13.32,Axis Bank,20/01/2024,Rejected,NA,Ahmedabad
LN136153,Applicant Mehta,39,Female,62781,534000.0,Business Loan,Govt Employee,557,1.0,24,22.45,Canara Bank,2024-01-20,Approved,No,pune
LN777905,Applicant Patel,63,female,27851,195000.0,Loan Against Property,Self Employed,778,1.0,84,20.15,Federal Bank,20-01-2024,Approved,No,Jaipur
LN955149,Applicant Mehta,51,Female,139766,1394000.0,Two Wheeler Loan,,612,3.0,120,15.11,Canara Bank,21/01/2024,Rejected,NA,New Delhi
LN639116,Applicant Reddy,55,Male,17782,46000.0,Education Loan,,648,0.0,120,23.6,IDFC First Bank,2024-01-21,Approved,Yes,mumbai
LN778699,Applicant Verma,34,Female,70747,770000.0,Gold Loan,Self-Employed,552,2.0,12,13.18,ICICI Bank,21-01-2024,Rejected,NA,delhi
LN308447,Applicant Verma,26,Male,65196,780000.0,Gold Loan,Self Employed,611,1.0,240,14.84,Axis Bank,22/01/2024,Rejected,NA,Bangalore
LN222404,Applicant Yadav,29,Female,55425,120000.0,personal loan,Homemaker,802,1.0,12,18.21,ICICI Bank,2024-01-22,Approved,No,Hyderabad
LN724130,Applicant Reddy,61,M,72641,848000.0,Business Loan,self-employed,896,1.0,180,15.95,Canara Bank,22-01-2024,Approved,No,Ahmedabad
LN139181,Applicant Patel,47,Male,46653,203000.0,Car Loan,Retired,330,2.0,12,13.18,Canara Bank,22/01/2024,Rejected,NA,New Delhi
LN539270,Applicant Patel,37,Male,58179,519000.0,Gold Loan,self-employed,475,3.0,36,14.39,Canara Bank,2024-01-23,Rejected,NA,DELHI
LN335654,Applicant Joshi,56,Male,32421,160000.0,Loan Against Property,Self Employed,309,2.0,48,21.75,Federal Bank,23-01-2024,Rejected,NA,Mumbai
LN405663,Applicant Yadav,24,Male,27154,196000.0,personal loan,Retired,892,3.0,240,10.77,SBI,23/01/2024,Approved,No,Lucknow
LN921648,Applicant Sharma,44,Male,25867,184000.0,car loan,Government Employee,600,4.0,180,12.74,Kotak Mahindra,2024-01-24,Approved,No,delhi
LN755301,Applicant Verma,36,Female,20675,116000.0,Home Loan,Retired,690,1.0,60,10.78,SBI,24-01-2024,Approved,No,Hyderabad
LN986254,Applicant Joshi,37,Female,21949,201000.0,Gold Loan,,565,0.0,48,15.95,IndusInd Bank,24/01/2024,Approved,No,chennai
LN563954,Applicant Yadav,23,Female,22790,182000.0,Car Loan,freelancer,818,2.0,240,10.15,Bank of Baroda,2024-01-24,Approved,No,Jaipur
LN806254,Applicant Mehta,59,Male,300972,2132000.0,Home Loan,Freelancer,734,2.0,12,10.32,SBI,25-01-2024,Approved,No,pune
LN191814,Applicant Gupta,57,Male,228066,2698000.0,Home Loan,,674,1.0,84,21.27,IndusInd Bank,25/01/2024,Rejected,NA,mumbai
LN588068,Applicant Kumar,23,Male,436374,4975000.0,personal loan,salaried,626,1.0,180,19.1,Punjab National Bank,2024-01-25,Pending,NA,mumbai
LN710382,Applicant Kumar,64,Female,15830,183000.0,HOME LOAN,Self-Employed,834,0.0,120,10.61,Federal Bank,26-01-2024,Approved,No,Bengaluru
LN887763,Applicant Reddy,61,Female,78368,847000.0,Business Loan,Homemaker,562,0.0,180,13.88,IndusInd Bank,26/01/2024,Pending,NA,Mumbai
LN340236,Applicant Gupta,55,M,54596,248000.0,Medical Emergency Loan,self-employed,874,1.0,36,22.63,Bank of Baroda,2024-01-26,Approved,No,Chennai
LN764601,Applicant Singh,23,Male,69905,384000.0,personal loan,Government Employee,390,3.0,60,21.86,Bank of Baroda,26-01-2024,Approved,Yes,Hyderabad
LN331590,Applicant Joshi,36,Male,78770,340000.0,Medical Emergency Loan,Business Owner,841,1.0,12,,IDFC First Bank,27/01/2024,Approved,Yes,Bangalore
LN862540,Applicant Reddy,40,Female,318038,3772000.0,Personal Loan,Govt Employee,644,0.0,180,12.19,Bank of Baroda,2024-01-27,Rejected,NA,Delhi
LN879806,Applicant Joshi,26,Male,329599,1162000.0,Home loan,Self-Employed,712,1.0,24,13.66,Canara Bank,27-01-2024,Approved,No,Pune
LN641132,Applicant Singh,53,Male,73001,414000.0,car loan,Homemaker,623,0.0,36,18.28,SBI,27/01/2024,Rejected,NA,Ahmedabad
LN604607,Applicant Joshi,63,Male,232872,929000.0,Education Loan,Govt Employee,816,4.0,24,16.75,Yes Bank,2024-01-28,Approved,No,New Delhi
LN824836,Applicant Joshi,47,M,87597,371000.0,Car Loan,,380,3.0,12,16.75,Axis Bank,28-01-2024,Rejected,NA,delhi
LN562416,Applicant Reddy,50,Other,293981,1314000.0,Education Loan,,859,0.0,24,,Federal Bank,28/01/2024,Approved,No,Jaipur
LN703475,Applicant Yadav,55,Male,22147,186000.0,Business Loan,Salaried,574,2.0,24,8.99,Bank of Baroda,2024-01-29,Approved,No,Hyderabad
LN184141,Applicant Patel,38,male,431822,1192000.0,Education Loan,Homemaker,608,,84,9.51,IndusInd Bank,29-01-2024,Approved,No,Lucknow
LN352490,Applicant Reddy,50,Female,77456,598000.0,Personal Loan,Business Owner,672,3.0,48,21.28,HDFC Bank,29/01/2024,Rejected,NA,Bengaluru
LN319689,Applicant Singh,63,Female,67957,693000.0,Home loan,Salaried,885,3.0,48,22.09,Punjab National Bank,2024-01-29,Approved,No,Pune
LN807680,Applicant Yadav,46,Female,76881,743000.0,Education Loan,Homemaker,337,2.0,12,,HDFC Bank,30-01-2024,Approved,Yes,Bangalore
LN239430,Applicant Joshi,35,Female,109956,386000.0,Car Loan,Freelancer,886,4.0,24,15.33,Axis Bank,30/01/2024,Approved,No,Bengaluru
LN302949,Applicant Sharma,52,M,27946,312000.0,Home Loan,Self Employed,374,4.0,36,22.94,Bank of Baroda,2024-01-30,Rejected,NA,Chennai
LN419078,Applicant Sharma,55,male,22554,219000.0,Loan Against Property,,375,0.0,240,21.32,HDFC Bank,31-01-2024,Rejected,NA,Jaipur
LN696407,Applicant Verma,32,Female,18561,38000.0,car loan,salaried,884,3.0,60,13.84,IndusInd Bank,31/01/2024,Rejected,NA,Bangalore
LN985294,Applicant Reddy,41,female,121800,1142000.0,HOME LOAN,SALARIED,635,2.0,48,11.18,Punjab National Bank,2024-01-31,Approved,No,Chennai
LN415045,Applicant Verma,32,M,29681,278000.0,HOME LOAN,Self-Employed,656,3.0,36,19.52,IDFC First Bank,31-01-2024,Approved,No,Bangalore
LN904369,Applicant Kumar,21,Female,73790,514000.0,personal loan,salaried,430,,12,19.47,Canara Bank,01/02/2024,Rejected,NA,Chennai
LN333985,Applicant Singh,31,Male,16306,40000.0,Two Wheeler Loan,Self-Employed,632,2.0,12,22.19,IndusInd Bank,2024-02-01,Approved,No,Chennai
LN662357,Applicant Yadav,45,Female,28515,222000.0,Home Loan,self-employed,480,0.0,180,8.33,IndusInd Bank,01-02-2024,Rejected,NA,mumbai
LN722288,Applicant Patel,29,Female,72823,703000.0,HOME LOAN,,728,3.0,240,13.32,ICICI Bank,02/02/2024,Approved,No,Jaipur
LN213495,Applicant Reddy,59,Female,27725,131000.0,Gold Loan,Homemaker,684,4.0,36,8.08,Federal Bank,2024-02-02,Approved,No,Lucknow
LN888893,Applicant Verma,63,M,19234,167000.0,Personal Loan,Business Owner,626,3.0,240,10.97,IndusInd Bank,02-02-2024,Pending,NA,Mumbai
LN397450,Applicant Reddy,47,Male,168668,934000.0,Education Loan,self-employed,402,2.0,180,14.09,Federal Bank,02/02/2024,Rejected,NA,New Delhi
LN988326,Applicant Joshi,49,Female,17738,137000.0,Personal Loan,Business Owner,654,4.0,12,9.53,Axis Bank,2024-02-03,Pending,NA,Hyderabad
LN279918,Applicant Singh,47,Male,19946,117000.0,Medical Emergency Loan,,569,2.0,84,21.07,Canara Bank,03-02-2024,Rejected,NA,Mumbai
LN113880,Applicant Mehta,48,Male,79634,401000.0,Car Loan,Salaried,712,3.0,240,10.85,Federal Bank,03/02/2024,Approved,No,chennai
LN848061,Applicant Verma,59,Female,483082,5101000.0,Education Loan,Homemaker,785,2.0,48,14.29,IDFC First Bank,2024-02-04,Approved,No,pune
LN962458,Applicant Joshi,38,Male,45422,433000.0,Gold Loan,freelancer,400,1.0,240,20.73,Punjab National Bank,04-02-2024,Rejected,NA,mumbai
LN265596,Applicant Verma,35,Female,66185,361000.0,car loan,Business Owner,349,4.0,24,9.43,SBI,04/02/2024,Rejected,NA,Delhi
LN774475,Applicant Singh,36,Other,179239,1138000.0,Gold Loan,,819,0.0,240,,Federal Bank,2024-02-04,Approved,No,New Delhi
LN861836,Applicant Yadav,43,Male,25049,223000.0,Personal Loan,Homemaker,564,1.0,12,23.02,Canara Bank,05-02-2024,Approved,Yes,Jaipur
LN161684,Applicant Joshi,50,Male,456794,4619000.0,Two Wheeler Loan,Govt Employee,684,,48,15.0,Federal Bank,05/02/2024,Approved,No,Ahmedabad
LN452743,Applicant Gupta,56,Female,27706,245000.0,Loan Against Property,,641,3.0,60,11.46,Axis Bank,2024-02-05,Approved,No,Hyderabad
LN982406,Applicant Kumar,55,Male,257691,1909000.0,Home Loan,Business Owner,558,2.0,24,23.06,Yes Bank,06-02-2024,Pending,NA,Jaipur
LN265788,Applicant Joshi,48,Female,24865,287000.0,Car Loan,Self-Employed,338,0.0,84,8.39,SBI,06/02/2024,Rejected,NA,New Delhi
LN935417,Applicant Yadav,23,Male,434341,4231000.0,Medical Emergency Loan,SALARIED,395,3.0,180,12.64,Axis Bank,2024-02-06,Rejected,NA,chennai
LN669379,Applicant Joshi,36,female,16324,52000.0,Car Loan,Self-Employed,632,4.0,24,20.99,ICICI Bank,06-02-2024,Approved,No,Pune
LN258818,Applicant Singh,35,Male,15417,117000.0,Two Wheeler Loan,Self Employed,872,4.0,240,10.04,HDFC Bank,07/02/2024,Approved,Yes,Pune
LN296976,Applicant Gupta,39,female,22027,134000.0,Two Wheeler Loan,,760,2.0,24,8.89,Yes Bank,2024-02-07,Approved,No,New Delhi
LN521807,Applicant Mehta,30,Female,28526,284000.0,car loan,Self-Employed,627,1.0,12,15.06,Canara Bank,07-02-2024,Rejected,NA,Bengaluru
LN443954,Applicant Mehta,24,M,74460,182000.0,Two Wheeler Loan,freelancer,757,3.0,84,12.97,IDFC First Bank,08/02/2024,Approved,No,Pune
LN920158,Applicant Patel,42,Female,48088,294000.0,Home Loan,Self-Employed,402,1.0,60,20.65,Yes Bank,2024-02-08,Rejected,NA,mumbai
LN321441,Applicant Gupta,38,Male,25966,135000.0,Car Loan,Salaried,650,2.0,36,13.06,Punjab National Bank,08-02-2024,Approved,No,pune
LN424084,Applicant Gupta,42,Male,37083,127000.0,Medical Emergency Loan,Govt Employee,577,3.0,36,,Canara Bank,08/02/2024,Rejected,NA,Mumbai
LN211245,Applicant Sharma,62,Male,394900,2286000.0,personal loan,Retired,434,4.0,180,16.74,Canara Bank,2024-02-09,Rejected,NA,Kolkata
LN844143,Applicant Singh,36,M,71323,623000.0,Personal Loan,Govt Employee,774,4.0,48,17.35,Kotak Mahindra,09-02-2024,Approved,No,Jaipur
LN623888,Applicant Patel,23,Female,293397,1648000.0,Gold Loan,Govt Employee,604,2.0,12,15.93,Federal Bank,09/02/2024,Approved,No,Ahmedabad
LN453891,Applicant Verma,64,M,59300,463000.0,car loan,Salaried,794,3.0,48,9.74,HDFC Bank,2024-02-10,Approved,No,Jaipur
LN664327,Applicant Mehta,55,Female,420615,3335000.0,Medical Emergency Loan,Self-Employed,682,2.0,84,8.52,Kotak Mahindra,10-02-2024,Pending,NA,chennai
LN747144,Applicant Patel,61,Female,41130,324000.0,Home Loan,Self-Employed,766,4.0,24,16.47,Punjab National Bank,10/02/2024,Approved,No,Kolkata
LN747646,Applicant Joshi,59,Female,71125,519000.0,Education Loan,Government Employee,596,0.0,120,18.22,IDFC First Bank,2024-02-10,Approved,No,pune
LN464783,Applicant Gupta,36,Female,159003,504000.0,Two Wheeler Loan,Business Owner,414,1.0,12,19.47,Canara Bank,11-02-2024,Rejected,NA,Hyderabad
LN692239,Applicant Kumar,41,F,416907,1745000.0,car loan,Salaried,877,2.0,240,19.42,Federal Bank,11/02/2024,Approved,No,New Delhi
LN685456,Applicant Singh,41,Male,315821,3158000.0,Loan Against Property,Retired,368,0.0,24,19.72,Yes Bank,2024-02-11,Rejected,NA,Lucknow
LN271298,Applicant Mehta,21,Male,17612,124000.0,Loan Against Property,Self Employed,649,4.0,240,7.84,HDFC Bank,12-02-2024,Rejected,NA,DELHI
LN164469,Applicant Reddy,50,female,70385,638000.0,Education Loan,Government Employee,786,2.0,12,11.19,Bank of Baroda,12/02/2024,Approved,No,pune
LN671540,Applicant Mehta,54,Female,333113,2565000.0,Medical Emergency Loan,Freelancer,827,4.0,48,19.54,IndusInd Bank,2024-02-12,Approved,No,Jaipur
LN653691,Applicant Singh,59,Male,59009,141000.0,Personal Loan,Freelancer,614,4.0,60,9.54,Yes Bank,12-02-2024,Pending,NA,Ahmedabad
LN931888,Applicant Gupta,43,F,142507,1420000.0,personal loan,,666,2.0,180,10.58,IndusInd Bank,13/02/2024,Rejected,NA,Bengaluru
LN251025,Applicant Mehta,54,Female,63933,169000.0,Gold Loan,Self-Employed,817,0.0,60,18.38,Yes Bank,2024-02-13,Approved,No,mumbai
LN227569,Applicant Verma,50,Male,78280,895000.0,Gold Loan,Business Owner,546,2.0,12,20.83,Axis Bank,13-02-2024,Rejected,NA,Kolkata
LN452543,Applicant Sharma,53,Female,75648,314000.0,Home Loan,Salaried,563,4.0,12,10.18,Yes Bank,14/02/2024,Rejected,NA,delhi
LN568630,Applicant Reddy,36,Female,22984,164000.0,Personal Loan,self-employed,547,3.0,24,16.59,Punjab National Bank,2024-02-14,Rejected,NA,New Delhi
LN841509,Applicant Joshi,61,Male,25011,66000.0,HOME LOAN,Homemaker,757,4.0,240,10.49,Punjab National Bank,14-02-2024,Rejected,NA,Pune
LN630204,Applicant Singh,50,Female,20530,225000.0,HOME LOAN,,776,2.0,12,10.94,Bank of Baroda,14/02/2024,Approved,No,delhi
LN269790,Applicant Sharma,23,F,21806,257000.0,HOME LOAN,Retired,398,0.0,36,15.45,Federal Bank,2024-02-15,Rejected,NA,Lucknow
LN863333,Applicant Mehta,22,Female,38712,134000.0,Personal Loan,SALARIED,356,4.0,180,18.62,Yes Bank,15-02-2024,Approved,Yes,Pune
LN628608,Applicant Singh,46,Female,60678,301000.0,Education Loan,Freelancer,757,0.0,12,16.97,Bank of Baroda,15/02/2024,Approved,No,DELHI
LN840176,Applicant Patel,38,Male,53150,115000.0,Two Wheeler Loan,Freelancer,872,0.0,48,9.02,Yes Bank,2024-02-15,Rejected,NA,chennai
LN559651,Applicant Reddy,22,Female,21371,211000.0,HOME LOAN,Freelancer,623,1.0,180,12.21,HDFC Bank,16-02-2024,Approved,No,pune
LN394639,Applicant Mehta,60,Male,26470,135000.0,HOME LOAN,Govt Employee,741,0.0,84,,Kotak Mahindra,16/02/2024,Approved,No,Hyderabad
LN612825,Applicant Gupta,23,Male,76882,606000.0,car loan,Self Employed,432,4.0,84,17.86,SBI,2024-02-16,Rejected,NA,Delhi
LN597566,Applicant Verma,37,M,27173,65000.0,Personal Loan,Homemaker,625,4.0,12,18.36,HDFC Bank,17-02-2024,Approved,No,New Delhi
LN870458,Applicant Reddy,44,Female,26486,242000.0,Personal Loan,Business Owner,571,2.0,120,10.98,Punjab National Bank,17/02/2024,Pending,NA,Kolkata
LN256021,Applicant Joshi,22,M,33738,246000.0,personal loan,Self Employed,781,2.0,12,23.31,Kotak Mahindra,2024-02-17,Approved,No,Lucknow
LN775923,Applicant Singh,26,female,19018,176000.0,Loan Against Property,Homemaker,551,0.0,36,10.91,Canara Bank,17-02-2024,Rejected,NA,Bengaluru
LN599030,Applicant Gupta,60,Female,23666,234000.0,personal loan,Freelancer,760,3.0,12,11.64,Federal Bank,18/02/2024,Approved,No,pune
LN821167,Applicant Gupta,46,Male,21891,63000.0,Loan Against Property,freelancer,680,,180,15.92,SBI,2024-02-18,Approved,No,Delhi
LN339621,Applicant Gupta,26,female,55592,433000.0,Medical Emergency Loan,Govt Employee,496,0.0,48,15.68,IndusInd Bank,18-02-2024,Rejected,NA,Chennai
LN889967,Applicant Gupta,32,Male,490370,4168000.0,HOME LOAN,Self-Employed,851,2.0,60,8.04,Axis Bank,19/02/2024,Approved,No,New Delhi
LN776358,Applicant Patel,41,Female,53171,381000.0,car loan,Self-Employed,597,4.0,12,19.77,SBI,2024-02-19,Rejected,NA,Bangalore
LN736941,Applicant Kumar,36,Male,42330,162000.0,Home Loan,Govt Employee,562,1.0,12,9.09,Federal Bank,19-02-2024,Rejected,NA,chennai
LN922274,Applicant Verma,26,Other,361590,3600000.0,Home Loan,Business Owner,671,2.0,12,8.39,IDFC First Bank,19/02/2024,Pending,NA,DELHI
LN863616,Applicant Patel,54,Male,288944,3460000.0,Home loan,Business Owner,311,1.0,36,15.87,Kotak Mahindra,2024-02-20,Rejected,NA,Mumbai
LN551376,Applicant Reddy,23,male,45398,531000.0,Two Wheeler Loan,Retired,837,4.0,84,8.3,Yes Bank,20-02-2024,Approved,No,Pune
LN829075,Applicant Verma,61,male,176468,1725000.0,Two Wheeler Loan,,569,3.0,60,10.81,IndusInd Bank,20/02/2024,Rejected,NA,chennai
LN394691,Applicant Gupta,39,Male,236222,1460000.0,Home loan,Freelancer,642,0.0,120,,Bank of Baroda,2024-02-21,Approved,Yes,Delhi
LN379324,Applicant Singh,49,male,89283,480000.0,personal loan,Business Owner,884,,12,17.45,ICICI Bank,21-02-2024,Approved,No,Pune
LN697990,Applicant Singh,52,Male,54557,147000.0,car loan,Business Owner,683,3.0,180,20.42,Canara Bank,21/02/2024,Rejected,NA,Hyderabad
LN512134,Applicant Singh,30,Female,64068,395000.0,Loan Against Property,self-employed,639,0.0,60,12.28,Federal Bank,2024-02-21,Rejected,NA,Lucknow
LN478023,Applicant Reddy,47,F,56745,202000.0,HOME LOAN,self-employed,593,0.0,84,15.27,HDFC Bank,22-02-2024,Approved,Yes,chennai
LN657992,Applicant Sharma,49,Female,85744,390000.0,personal loan,,612,1.0,24,23.24,Axis Bank,22/02/2024,Approved,No,DELHI
LN946229,Applicant Patel,33,male,33389,365000.0,Two Wheeler Loan,SALARIED,484,0.0,240,13.94,Federal Bank,2024-02-22,Rejected,NA,Bengaluru
LN227438,Applicant Reddy,40,Male,60784,710000.0,HOME LOAN,Self-Employed,438,1.0,36,19.21,Bank of Baroda,23-02-2024,Rejected,NA,New Delhi
LN929571,Applicant Joshi,48,Male,43547,500000.0,HOME LOAN,,387,0.0,60,11.98,Axis Bank,23/02/2024,Rejected,NA,Hyderabad
LN243865,Applicant Sharma,47,male,46393,182000.0,Car Loan,Self-Employed,706,0.0,180,,IndusInd Bank,2024-02-23,Approved,No,New Delhi
LN106097,Applicant Yadav,33,Female,75648,833000.0,car loan,freelancer,619,2.0,12,20.78,ICICI Bank,23-02-2024,Rejected,NA,Delhi
LN307480,Applicant Yadav,45,Female,22858,78000.0,Education Loan,self-employed,385,3.0,48,22.58,SBI,24/02/2024,Approved,No,DELHI
LN507787,Applicant Yadav,49,Female,25406,180000.0,Business Loan,Retired,638,2.0,60,,Yes Bank,2024-02-24,Approved,No,chennai
LN460470,Applicant Patel,35,F,59430,501000.0,Loan Against Property,Government Employee,445,0.0,84,,IDFC First Bank,24-02-2024,Rejected,NA,Chennai
LN473349,Applicant Singh,50,male,43281,287000.0,car loan,SALARIED,303,1.0,36,,HDFC Bank,25/02/2024,Rejected,NA,Lucknow
LN201507,Applicant Kumar,58,Female,44859,517000.0,Education Loan,Retired,425,0.0,48,20.93,IndusInd Bank,2024-02-25,Rejected,NA,Kolkata
LN542819,Applicant Patel,52,Male,48880,261000.0,HOME LOAN,Govt Employee,793,4.0,36,17.89,Kotak Mahindra,25-02-2024,Approved,No,Bengaluru
LN231345,Applicant Mehta,27,Male,19835,144000.0,Medical Emergency Loan,Self-Employed,861,4.0,48,14.34,IDFC First Bank,25/02/2024,Approved,No,chennai
LN455871,Applicant Reddy,55,Female,20029,55000.0,personal loan,Homemaker,855,,120,8.1,Kotak Mahindra,2024-02-26,Approved,No,Delhi
LN124741,Applicant Patel,53,Female,18818,198000.0,HOME LOAN,self-employed,429,4.0,240,,Federal Bank,26-02-2024,Rejected,NA,chennai
LN548921,Applicant Sharma,32,Male,21469,132000.0,Two Wheeler Loan,Retired,794,0.0,240,9.34,Kotak Mahindra,26/02/2024,Approved,No,pune
LN305096,Applicant Sharma,43,Male,472095,4251000.0,Two Wheeler Loan,self-employed,738,4.0,60,15.62,Federal Bank,2024-02-27,Approved,No,pune
LN927056,Applicant Singh,25,Male,221330,1953000.0,Gold Loan,Homemaker,368,3.0,84,21.15,Federal Bank,27-02-2024,Rejected,NA,delhi
LN288244,Applicant Gupta,63,Male,47824,419000.0,HOME LOAN,,836,0.0,240,,Yes Bank,27/02/2024,Approved,No,Delhi
LN945802,Applicant Singh,64,Female,72652,514000.0,Car Loan,Retired,811,2.0,48,13.4,SBI,2024-02-27,Approved,No,Kolkata
LN244476,Applicant Yadav,51,Male,63297,302000.0,Home loan,Self Employed,636,0.0,120,20.42,ICICI Bank,28-02-2024,Rejected,NA,Chennai
LN746772,Applicant Mehta,36,Male,19312,159000.0,personal loan,Salaried,893,1.0,36,15.03,Federal Bank,28/02/2024,Approved,No,New Delhi
LN895560,Applicant Mehta,53,M,253921,2950000.0,Personal Loan,Govt Employee,655,3.0,240,18.53,ICICI Bank,2024-02-28,Approved,No,Jaipur
LN291466,Applicant Singh,21,Female,64406,666000.0,Medical Emergency Loan,Government Employee,661,0.0,240,10.61,HDFC Bank,29-02-2024,Approved,No,Lucknow
LN550655,Applicant Yadav,42,Female,19495,60000.0,HOME LOAN,self-employed,679,2.0,60,11.64,Bank of Baroda,29/02/2024,Rejected,NA,Delhi
LN788698,Applicant Sharma,48,male,15728,35000.0,Home Loan,Self-Employed,739,1.0,48,,Kotak Mahindra,2024-02-29,Approved,No,Jaipur
LN976684,Applicant Joshi,25,male,217469,1520000.0,Two Wheeler Loan,Freelancer,792,1.0,240,9.35,SBI,29-02-2024,Approved,No,pune
LN941020,Applicant Sharma,24,Female,22215,217000.0,Gold Loan,Government Employee,579,2.0,60,10.39,SBI,01/03/2024,Approved,Yes,Mumbai
LN565458,Applicant Kumar,21,male,37761,194000.0,HOME LOAN,Salaried,851,2.0,12,12.74,Axis Bank,2024-03-01,Approved,No,Bengaluru
LN486978,Applicant Joshi,35,M,17739,160000.0,Car Loan,Retired,821,,24,10.48,Canara Bank,01-03-2024,Approved,No,chennai
LN787093,Applicant Mehta,57,Other,53236,603000.0,Gold Loan,Homemaker,411,2.0,120,23.59,IndusInd Bank,02/03/2024,Rejected,NA,Jaipur
LN919966,Applicant Singh,59,Male,18584,122000.0,Home Loan,Self Employed,705,4.0,36,,ICICI Bank,2024-03-02,Approved,No,Bengaluru
LN232698,Applicant Reddy,58,Female,40526,180000.0,Education Loan,Self-Employed,509,3.0,12,23.25,Canara Bank,02-03-2024,Rejected,NA,Chennai
LN944608,Applicant Reddy,44,male,73006,816000.0,Home loan,Self Employed,423,2.0,240,21.47,Canara Bank,02/03/2024,Rejected,NA,pune
LN457680,Applicant Sharma,43,Female,114964,773000.0,HOME LOAN,freelancer,564,4.0,48,12.99,Bank of Baroda,2024-03-03,Rejected,NA,chennai
